week,retailer,region,product_id,pack_size_oz,units_sold,dollar_sales,base_price,promo_flag
2024-08-25,Publix,South,4,128,624,3113.76,4.99,N
2024-08-25,Publix,Midwest,1,64,1146,2912.56,2.99,Y
2024-08-25,Publix,Midwest,2,64,398,1190.02,2.99,N
2024-08-25,Publix,Midwest,3,128,538,2684.62,4.99,N
2024-08-25,Publix,Midwest,4,128,1136,5668.64,4.99,N
2024-08-25,Publix,West,1,64,1098,2790.57,2.99,Y
2024-08-25,Publix,West,2,64,1141,3411.59,2.99,N
2024-08-25,Publix,West,3,128,431,1828.09,4.99,Y
2024-08-25,Publix,West,4,128,583,2472.79,4.99,Y
2024-09-01,Walmart,Northeast,1,64,935,2376.3,2.99,Y
2024-09-01,Walmart,Northeast,2,64,717,2143.83,2.99,N
2024-09-01,Walmart,Northeast,3,128,384,1916.16,4.99,N
2024-09-01,Walmart,Northeast,4,128,534,2264.96,4.99,Y
2024-09-01,Walmart,South,1,64,1024,3061.76,2.99,N
2024-09-01,Walmart,South,2,64,281,840.19,2.99,N
2024-09-01,Walmart,South,3,128,756,3772.44,4.99,N
2024-09-01,Walmart,South,4,128,731,3647.69,4.99,N
2024-09-01,Walmart,Midwest,1,64,834,2119.61,2.99,Y
2024-09-01,Walmart,Midwest,2,64,522,1326.66,2.99,Y
2024-09-01,Walmart,Midwest,3,128,893,4456.07,4.99,N
2024-09-01,Walmart,Midwest,4,128,239,1013.72,4.99,Y
2024-09-01,Walmart,West,1,64,773,2311.27,2.99,N
2024-09-01,Walmart,West,2,64,771,2305.29,2.99,N
2024-09-01,Walmart,West,3,128,321,1601.79,4.99,N
2024-09-01,Walmart,West,4,128,295,1251.24,4.99,Y
2024-09-01,Target,Northeast,1,64,434,1297.66,2.99,N
2024-09-01,Target,Northeast,2,64,455,1360.45,2.99,N
2024-09-01,Target,Northeast,3,128,547,2729.53,4.99,N
2024-09-01,Target,Northeast,4,128,681,3398.19,4.99,N
2024-09-01,Target,South,1,64,918,2333.1,2.99,Y
2024-09-01,Target,South,2,64,1131,3381.69,2.99,N
2024-09-01,Target,South,3,128,449,2240.51,4.99,N
2024-09-01,Target,South,4,128,567,2829.33,4.99,N
2024-09-01,Target,Midwest,1,64,1006,3007.94,2.99,N
2024-09-01,Target,Midwest,2,64,699,1776.51,2.99,Y
2024-09-01,Target,Midwest,3,128,684,2901.19,4.99,Y
2024-09-01,Target,Midwest,4,128,243,1212.57,4.99,N
2024-09-01,Target,West,1,64,782,2338.18,2.99,N
2024-09-01,Target,West,2,64,1094,3271.06,2.99,N
2024-09-01,Target,West,3,128,1124,4767.45,4.99,Y
2024-09-01,Target,West,4,128,599,2989.01,4.99,N
2024-09-01,Kroger,Northeast,1,64,1098,3283.02,2.99,N
2024-09-01,Kroger,Northeast,2,64,1057,3160.43,2.99,N
2024-09-01,Kroger,Northeast,3,128,684,3413.16,4.99,N
2024-09-01,Kroger,Northeast,4,128,773,3278.68,4.99,Y
2024-09-01,Kroger,South,1,64,881,2634.19,2.99,N
2024-09-01,Kroger,South,2,64,466,1184.34,2.99,Y
2024-09-01,Kroger,South,3,128,719,3587.81,4.99,N
2024-09-01,Kroger,South,4,128,1024,4343.3,4.99,Y
2024-09-01,Kroger,Midwest,1,64,1154,3450.46,2.99,N
2024-09-01,Kroger,Midwest,2,64,933,2789.67,2.99,N
2024-09-01,Kroger,Midwest,3,128,499,2490.01,4.99,N
2024-09-01,Kroger,Midwest,4,128,535,2269.2,4.99,Y
2024-09-01,Kroger,West,1,64,713,1812.09,2.99,Y
2024-09-01,Kroger,West,2,64,570,1704.3,2.99,N
2024-09-01,Kroger,West,3,128,857,4276.43,4.99,N
2024-09-01,Kroger,West,4,128,568,2409.17,4.99,Y
2024-09-01,Publix,Northeast,1,64,1005,3004.95,2.99,N
2024-09-01,Publix,Northeast,2,64,394,1178.06,2.99,N
2024-09-01,Publix,Northeast,3,128,421,1785.67,4.99,Y
2024-09-01,Publix,Northeast,4,128,1189,5043.14,4.99,Y
2024-09-01,Publix,South,1,64,355,1061.45,2.99,N
2024-09-01,Publix,South,2,64,821,2086.57,2.99,Y
2024-09-01,Publix,South,3,128,1067,5324.33,4.99,N
2024-09-01,Publix,South,4,128,785,3917.15,4.99,N
2024-09-01,Publix,Midwest,1,64,1174,3510.26,2.99,N
2024-09-01,Publix,Midwest,2,64,679,2030.21,2.99,N
2024-09-01,Publix,Midwest,3,128,1037,5174.63,4.99,N
2024-09-01,Publix,Midwest,4,128,1068,5329.32,4.99,N
2024-09-01,Publix,West,1,64,360,1076.4,2.99,N
2024-09-01,Publix,West,2,64,968,2894.32,2.99,N
2024-09-01,Publix,West,3,128,733,3109.02,4.99,Y
2024-09-01,Publix,West,4,128,604,3013.96,4.99,N
2024-09-08,Walmart,Northeast,1,64,790,2362.1,2.99,N
2024-09-08,Walmart,Northeast,2,64,319,953.81,2.99,N
2024-09-08,Walmart,Northeast,3,128,887,4426.13,4.99,N
2024-09-08,Walmart,Northeast,4,128,255,1081.58,4.99,Y
2024-09-08,Walmart,South,1,64,703,2101.97,2.99,N
2024-09-08,Walmart,South,2,64,1124,3360.76,2.99,N
2024-09-08,Walmart,South,3,128,276,1377.24,4.99,N
2024-09-08,Walmart,South,4,128,457,2280.43,4.99,N
2024-09-08,Walmart,Midwest,1,64,1192,3564.08,2.99,N
2024-09-08,Walmart,Midwest,2,64,967,2891.33,2.99,N
2024-09-08,Walmart,Midwest,3,128,226,1127.74,4.99,N
2024-09-08,Walmart,Midwest,4,128,498,2485.02,4.99,N
2024-09-08,Walmart,West,1,64,290,867.1,2.99,N
2024-09-08,Walmart,West,2,64,657,1669.77,2.99,Y
2024-09-08,Walmart,West,3,128,1058,4487.51,4.99,Y
2024-09-08,Walmart,West,4,128,854,4261.46,4.99,N
2024-09-08,Target,Northeast,1,64,980,2490.67,2.99,Y
2024-09-08,Target,Northeast,2,64,658,1967.42,2.99,N
2024-09-08,Target,Northeast,3,128,698,3483.02,4.99,N
2024-09-08,Target,Northeast,4,128,1125,5613.75,4.99,N
2024-09-08,Target,South,1,64,503,1503.97,2.99,N
2024-09-08,Target,South,2,64,797,2025.58,2.99,Y
2024-09-08,Target,South,3,128,661,3298.39,4.99,N
2024-09-08,Target,South,4,128,632,3153.68,4.99,N
2024-09-08,Target,Midwest,1,64,1127,2864.27,2.99,Y
2024-09-08,Target,Midwest,2,64,967,2891.33,2.99,N
2024-09-08,Target,Midwest,3,128,554,2764.46,4.99,N
2024-09-08,Target,Midwest,4,128,908,4530.92,4.99,N
2024-09-08,Target,West,1,64,337,1007.63,2.99,N
2024-09-08,Target,West,2,64,267,798.33,2.99,N
2024-09-08,Target,West,3,128,582,2904.18,4.99,N
2024-09-08,Target,West,4,128,649,3238.51,4.99,N
2024-09-08,Kroger,Northeast,1,64,1138,3402.62,2.99,N
2024-09-08,Kroger,Northeast,2,64,247,738.53,2.99,N
2024-09-08,Kroger,Northeast,3,128,1119,5583.81,4.99,N
2024-09-08,Kroger,Northeast,4,128,1193,5953.07,4.99,N
2024-09-08,Kroger,South,1,64,908,2714.92,2.99,N
2024-09-08,Kroger,South,2,64,1100,3289.0,2.99,N
2024-09-08,Kroger,South,3,128,979,4885.21,4.99,N
2024-09-08,Kroger,South,4,128,957,4775.43,4.99,N
2024-09-08,Kroger,Midwest,1,64,667,1994.33,2.99,N
2024-09-08,Kroger,Midwest,2,64,213,541.34,2.99,Y
2024-09-08,Kroger,Midwest,3,128,1106,5518.94,4.99,N
2024-09-08,Kroger,Midwest,4,128,354,1766.46,4.99,N
2024-09-08,Kroger,West,1,64,921,2340.72,2.99,Y
2024-09-08,Kroger,West,2,64,274,696.37,2.99,Y
2024-09-08,Kroger,West,3,128,844,3579.83,4.99,Y
2024-09-08,Kroger,West,4,128,770,3842.3,4.99,N
2024-09-08,Publix,Northeast,1,64,381,968.31,2.99,Y
2024-09-08,Publix,Northeast,2,64,1050,3139.5,2.99,N
2024-09-08,Publix,Northeast,3,128,1038,5179.62,4.99,N
2024-09-08,Publix,Northeast,4,128,854,3622.24,4.99,Y
2024-09-08,Publix,South,1,64,605,1808.95,2.99,N
2024-09-08,Publix,South,2,64,1142,3414.58,2.99,N
2024-09-08,Publix,South,3,128,629,2667.9,4.99,Y
2024-09-08,Publix,South,4,128,603,3008.97,4.99,N
2024-09-08,Publix,Midwest,1,64,1128,3372.72,2.99,N
2024-09-08,Publix,Midwest,2,64,242,723.58,2.99,N
2024-09-08,Publix,Midwest,3,128,495,2470.05,4.99,N
2024-09-08,Publix,Midwest,4,128,421,2100.79,4.99,N
2024-09-08,Publix,West,1,64,355,1061.45,2.99,N
2024-09-08,Publix,West,2,64,293,876.07,2.99,N
2024-09-08,Publix,West,3,128,1033,5154.67,4.99,N
2024-09-08,Publix,West,4,128,941,4695.59,4.99,N
2024-09-15,Walmart,Northeast,1,64,637,1904.63,2.99,N
2024-09-15,Walmart,Northeast,2,64,1167,2965.93,2.99,Y
2024-09-15,Walmart,Northeast,3,128,1010,4283.91,4.99,Y
2024-09-15,Walmart,Northeast,4,128,207,877.99,4.99,Y
2024-09-15,Walmart,South,1,64,1185,3011.68,2.99,Y
2024-09-15,Walmart,South,2,64,839,2508.61,2.99,N
2024-09-15,Walmart,South,3,128,638,3183.62,4.99,N
2024-09-15,Walmart,South,4,128,1029,5134.71,4.99,N
2024-09-15,Walmart,Midwest,1,64,1175,3513.25,2.99,N
2024-09-15,Walmart,Midwest,2,64,438,1309.62,2.99,N
2024-09-15,Walmart,Midwest,3,128,354,1766.46,4.99,N
2024-09-15,Walmart,Midwest,4,128,287,1432.13,4.99,N
2024-09-15,Walmart,West,1,64,272,813.28,2.99,N
2024-09-15,Walmart,West,2,64,411,1044.56,2.99,Y
2024-09-15,Walmart,West,3,128,664,3313.36,4.99,N
2024-09-15,Walmart,West,4,128,830,4141.7,4.99,N
2024-09-15,Target,Northeast,1,64,406,1213.94,2.99,N
2024-09-15,Target,Northeast,2,64,933,2371.22,2.99,Y
2024-09-15,Target,Northeast,3,128,579,2455.83,4.99,Y
2024-09-15,Target,Northeast,4,128,830,4141.7,4.99,N
2024-09-15,Target,South,1,64,984,2942.16,2.99,N
2024-09-15,Target,South,2,64,549,1641.51,2.99,N
2024-09-15,Target,South,3,128,693,3458.07,4.99,N
2024-09-15,Target,South,4,128,1145,5713.55,4.99,N
2024-09-15,Target,Midwest,1,64,769,1954.41,2.99,Y
2024-09-15,Target,Midwest,2,64,475,1207.21,2.99,Y
2024-09-15,Target,Midwest,3,128,927,3931.87,4.99,Y
2024-09-15,Target,Midwest,4,128,763,3807.37,4.99,N
2024-09-15,Target,West,1,64,283,846.17,2.99,N
2024-09-15,Target,West,2,64,837,2127.24,2.99,Y
2024-09-15,Target,West,3,128,783,3907.17,4.99,N
2024-09-15,Target,West,4,128,255,1081.58,4.99,Y
2024-09-15,Kroger,Northeast,1,64,1106,3306.94,2.99,N
2024-09-15,Kroger,Northeast,2,64,1103,2803.27,2.99,Y
2024-09-15,Kroger,Northeast,3,128,767,3253.23,4.99,Y
2024-09-15,Kroger,Northeast,4,128,238,1187.62,4.99,N
2024-09-15,Kroger,South,1,64,619,1850.81,2.99,N
2024-09-15,Kroger,South,2,64,1191,3561.09,2.99,N
2024-09-15,Kroger,South,3,128,993,4955.07,4.99,N
2024-09-15,Kroger,South,4,128,422,2105.78,4.99,N
2024-09-15,Kroger,Midwest,1,64,365,1091.35,2.99,N
2024-09-15,Kroger,Midwest,2,64,1094,2780.4,2.99,Y
2024-09-15,Kroger,Midwest,3,128,989,4935.11,4.99,N
2024-09-15,Kroger,Midwest,4,128,574,2864.26,4.99,N
2024-09-15,Kroger,West,1,64,501,1497.99,2.99,N
2024-09-15,Kroger,West,2,64,652,1949.48,2.99,N
2024-09-15,Kroger,West,3,128,465,2320.35,4.99,N
2024-09-15,Kroger,West,4,128,437,2180.63,4.99,N
2024-09-15,Publix,Northeast,1,64,1139,2894.77,2.99,Y
2024-09-15,Publix,Northeast,2,64,645,1928.55,2.99,N
2024-09-15,Publix,Northeast,3,128,264,1317.36,4.99,N
2024-09-15,Publix,Northeast,4,128,1190,5938.1,4.99,N
2024-09-15,Publix,South,1,64,638,1621.48,2.99,Y
2024-09-15,Publix,South,2,64,383,1145.17,2.99,N
2024-09-15,Publix,South,3,128,989,4935.11,4.99,N
2024-09-15,Publix,South,4,128,887,4426.13,4.99,N
2024-09-15,Publix,Midwest,1,64,1171,3501.29,2.99,N
2024-09-15,Publix,Midwest,2,64,598,1519.82,2.99,Y
2024-09-15,Publix,Midwest,3,128,1174,5858.26,4.99,N
2024-09-15,Publix,Midwest,4,128,878,4381.22,4.99,N
2024-09-15,Publix,West,1,64,231,690.69,2.99,N
2024-09-15,Publix,West,2,64,859,2183.15,2.99,Y
2024-09-15,Publix,West,3,128,1180,5888.2,4.99,N
2024-09-15,Publix,West,4,128,919,4585.81,4.99,N
2024-09-22,Walmart,Northeast,1,64,1043,3118.57,2.99,N
2024-09-22,Walmart,Northeast,2,64,410,1225.9,2.99,N
2024-09-22,Walmart,Northeast,3,128,960,4790.4,4.99,N
2024-09-22,Walmart,Northeast,4,128,217,920.41,4.99,Y
2024-09-22,Walmart,South,1,64,1006,3007.94,2.99,N
2024-09-22,Walmart,South,2,64,544,1626.56,2.99,N
2024-09-22,Walmart,South,3,128,687,2913.91,4.99,Y
2024-09-22,Walmart,South,4,128,1048,5229.52,4.99,N
2024-09-22,Walmart,Midwest,1,64,589,1761.11,2.99,N
2024-09-22,Walmart,Midwest,2,64,387,1157.13,2.99,N
2024-09-22,Walmart,Midwest,3,128,806,4021.94,4.99,N
2024-09-22,Walmart,Midwest,4,128,750,3742.5,4.99,N
2024-09-22,Walmart,West,1,64,1044,3121.56,2.99,N
2024-09-22,Walmart,West,2,64,685,1740.93,2.99,Y
2024-09-22,Walmart,West,3,128,319,1353.04,4.99,Y
2024-09-22,Walmart,West,4,128,933,4655.67,4.99,N
2024-09-22,Target,Northeast,1,64,842,2139.94,2.99,Y
2024-09-22,Target,Northeast,2,64,937,2801.63,2.99,N
2024-09-22,Target,Northeast,3,128,807,4026.93,4.99,N
2024-09-22,Target,Northeast,4,128,911,4545.89,4.99,N
2024-09-22,Target,South,1,64,1029,2615.2,2.99,Y
2024-09-22,Target,South,2,64,405,1029.31,2.99,Y
2024-09-22,Target,South,3,128,1105,5513.95,4.99,N
2024-09-22,Target,South,4,128,898,4481.02,4.99,N
2024-09-22,Target,Midwest,1,64,1026,3067.74,2.99,N
2024-09-22,Target,Midwest,2,64,454,1357.46,2.99,N
2024-09-22,Target,Midwest,3,128,507,2529.93,4.99,N
2024-09-22,Target,Midwest,4,128,1136,4818.34,4.99,Y
2024-09-22,Target,West,1,64,924,2762.76,2.99,N
2024-09-22,Target,West,2,64,686,2051.14,2.99,N
2024-09-22,Target,West,3,128,587,2489.76,4.99,Y
2024-09-22,Target,West,4,128,838,4181.62,4.99,N
2024-09-22,Kroger,Northeast,1,64,1144,3420.56,2.99,N
2024-09-22,Kroger,Northeast,2,64,916,2328.01,2.99,Y
2024-09-22,Kroger,Northeast,3,128,1131,5643.69,4.99,N
2024-09-22,Kroger,Northeast,4,128,1110,4708.07,4.99,Y
2024-09-22,Kroger,South,1,64,1119,3345.81,2.99,N
2024-09-22,Kroger,South,2,64,930,2363.6,2.99,Y
2024-09-22,Kroger,South,3,128,885,4416.15,4.99,N
2024-09-22,Kroger,South,4,128,514,2180.13,4.99,Y
2024-09-22,Kroger,Midwest,1,64,898,2685.02,2.99,N
2024-09-22,Kroger,Midwest,2,64,428,1279.72,2.99,N
2024-09-22,Kroger,Midwest,3,128,672,3353.28,4.99,N
2024-09-22,Kroger,Midwest,4,128,1086,5419.14,4.99,N
2024-09-22,Kroger,West,1,64,921,2753.79,2.99,N
2024-09-22,Kroger,West,2,64,485,1450.15,2.99,N
2024-09-22,Kroger,West,3,128,807,4026.93,4.99,N
2024-09-22,Kroger,West,4,128,437,2180.63,4.99,N
2024-09-22,Publix,Northeast,1,64,980,2930.2,2.99,N
2024-09-22,Publix,Northeast,2,64,805,2045.91,2.99,Y
2024-09-22,Publix,Northeast,3,128,766,3822.34,4.99,N
2024-09-22,Publix,Northeast,4,128,666,3323.34,4.99,N
2024-09-22,Publix,South,1,64,400,1196.0,2.99,N
2024-09-22,Publix,South,2,64,563,1683.37,2.99,N
2024-09-22,Publix,South,3,128,670,3343.3,4.99,N
2024-09-22,Publix,South,4,128,1125,5613.75,4.99,N
2024-09-22,Publix,Midwest,1,64,507,1515.93,2.99,N
2024-09-22,Publix,Midwest,2,64,566,1438.49,2.99,Y
2024-09-22,Publix,Midwest,3,128,938,4680.62,4.99,N
2024-09-22,Publix,Midwest,4,128,919,3897.94,4.99,Y
2024-09-22,Publix,West,1,64,982,2936.18,2.99,N
2024-09-22,Publix,West,2,64,436,1108.09,2.99,Y
2024-09-22,Publix,West,3,128,1152,4886.21,4.99,Y
2024-09-22,Publix,West,4,128,866,3673.14,4.99,Y
2024-09-29,Walmart,Northeast,1,64,520,1554.8,2.99,N
2024-09-29,Walmart,Northeast,2,64,241,720.59,2.99,N
2024-09-29,Walmart,Northeast,3,128,338,1686.62,4.99,N
2024-09-29,Walmart,Northeast,4,128,1062,5299.38,4.99,N
2024-09-29,Walmart,South,1,64,615,1838.85,2.99,N
2024-09-29,Walmart,South,2,64,924,2762.76,2.99,N
2024-09-29,Walmart,South,3,128,606,3023.94,4.99,N
2024-09-29,Walmart,South,4,128,541,2294.65,4.99,Y
2024-09-29,Walmart,Midwest,1,64,1132,3384.68,2.99,N
2024-09-29,Walmart,Midwest,2,64,698,2087.02,2.99,N
2024-09-29,Walmart,Midwest,3,128,432,1832.33,4.99,Y
2024-09-29,Walmart,Midwest,4,128,570,2844.3,4.99,N
2024-09-29,Walmart,West,1,64,1016,3037.84,2.99,N
2024-09-29,Walmart,West,2,64,649,1940.51,2.99,N
2024-09-29,Walmart,West,3,128,1050,5239.5,4.99,N
2024-09-29,Walmart,West,4,128,472,2355.28,4.99,N
2024-09-29,Target,Northeast,1,64,383,1145.17,2.99,N
2024-09-29,Target,Northeast,2,64,1161,3471.39,2.99,N
2024-09-29,Target,Northeast,3,128,492,2455.08,4.99,N
2024-09-29,Target,Northeast,4,128,779,3887.21,4.99,N
2024-09-29,Target,South,1,64,376,955.6,2.99,Y
2024-09-29,Target,South,2,64,257,768.43,2.99,N
2024-09-29,Target,South,3,128,769,3837.31,4.99,N
2024-09-29,Target,South,4,128,304,1516.96,4.99,N
2024-09-29,Target,Midwest,1,64,899,2688.01,2.99,N
2024-09-29,Target,Midwest,2,64,385,978.48,2.99,Y
2024-09-29,Target,Midwest,3,128,949,4025.18,4.99,Y
2024-09-29,Target,Midwest,4,128,995,4220.29,4.99,Y
2024-09-29,Target,West,1,64,409,1222.91,2.99,N
2024-09-29,Target,West,2,64,808,2415.92,2.99,N
2024-09-29,Target,West,3,128,1167,5823.33,4.99,N
2024-09-29,Target,West,4,128,569,2839.31,4.99,N
2024-09-29,Kroger,Northeast,1,64,691,1756.18,2.99,Y
2024-09-29,Kroger,Northeast,2,64,566,1438.49,2.99,Y
2024-09-29,Kroger,Northeast,3,128,787,3338.06,4.99,Y
2024-09-29,Kroger,Northeast,4,128,574,2864.26,4.99,N
2024-09-29,Kroger,South,1,64,736,2200.64,2.99,N
2024-09-29,Kroger,South,2,64,778,1977.29,2.99,Y
2024-09-29,Kroger,South,3,128,709,3007.22,4.99,Y
2024-09-29,Kroger,South,4,128,272,1357.28,4.99,N
2024-09-29,Kroger,Midwest,1,64,1159,2945.6,2.99,Y
2024-09-29,Kroger,Midwest,2,64,410,1225.9,2.99,N
2024-09-29,Kroger,Midwest,3,128,204,865.27,4.99,Y
2024-09-29,Kroger,Midwest,4,128,482,2044.4,4.99,Y
2024-09-29,Kroger,West,1,64,470,1405.3,2.99,N
2024-09-29,Kroger,West,2,64,304,908.96,2.99,N
2024-09-29,Kroger,West,3,128,481,2400.19,4.99,N
2024-09-29,Kroger,West,4,128,1182,5898.18,4.99,N
2024-09-29,Publix,Northeast,1,64,1051,3142.49,2.99,N
2024-09-29,Publix,Northeast,2,64,331,989.69,2.99,N
2024-09-29,Publix,Northeast,3,128,382,1620.25,4.99,Y
2024-09-29,Publix,Northeast,4,128,445,1887.47,4.99,Y
2024-09-29,Publix,South,1,64,869,2598.31,2.99,N
2024-09-29,Publix,South,2,64,348,1040.52,2.99,N
2024-09-29,Publix,South,3,128,632,3153.68,4.99,N
2024-09-29,Publix,South,4,128,668,3333.32,4.99,N
2024-09-29,Publix,Midwest,1,64,680,1728.22,2.99,Y
2024-09-29,Publix,Midwest,2,64,964,2882.36,2.99,N
2024-09-29,Publix,Midwest,3,128,449,1904.43,4.99,Y
2024-09-29,Publix,Midwest,4,128,1174,5858.26,4.99,N
2024-09-29,Publix,West,1,64,988,2954.12,2.99,N
2024-09-29,Publix,West,2,64,1089,3256.11,2.99,N
2024-09-29,Publix,West,3,128,824,3495.0,4.99,Y
2024-09-29,Publix,West,4,128,563,2809.37,4.99,N
2024-10-06,Walmart,Northeast,1,64,1163,3477.37,2.99,N
2024-10-06,Walmart,Northeast,2,64,860,2571.4,2.99,N
2024-10-06,Walmart,Northeast,3,128,925,4615.75,4.99,N
2024-10-06,Walmart,Northeast,4,128,391,1951.09,4.99,N
2024-10-06,Walmart,South,1,64,441,1318.59,2.99,N
2024-10-06,Walmart,South,2,64,379,963.23,2.99,Y
2024-10-06,Walmart,South,3,128,702,2977.53,4.99,Y
2024-10-06,Walmart,South,4,128,391,1658.43,4.99,Y
2024-10-06,Walmart,Midwest,1,64,436,1108.09,2.99,Y
2024-10-06,Walmart,Midwest,2,64,748,1901.04,2.99,Y
2024-10-06,Walmart,Midwest,3,128,436,2175.64,4.99,N
2024-10-06,Walmart,Midwest,4,128,396,1679.63,4.99,Y
2024-10-06,Walmart,West,1,64,951,2843.49,2.99,N
2024-10-06,Walmart,West,2,64,559,1420.7,2.99,Y
2024-10-06,Walmart,West,3,128,229,1142.71,4.99,N
2024-10-06,Walmart,West,4,128,307,1302.14,4.99,Y
2024-10-06,Target,Northeast,1,64,801,2394.99,2.99,N
2024-10-06,Target,Northeast,2,64,1167,2965.93,2.99,Y
2024-10-06,Target,Northeast,3,128,644,2731.53,4.99,Y
2024-10-06,Target,Northeast,4,128,931,4645.69,4.99,N
2024-10-06,Target,South,1,64,656,1667.22,2.99,Y
2024-10-06,Target,South,2,64,897,2682.03,2.99,N
2024-10-06,Target,South,3,128,694,2943.6,4.99,Y
2024-10-06,Target,South,4,128,742,3147.19,4.99,Y
2024-10-06,Target,Midwest,1,64,787,2353.13,2.99,N
2024-10-06,Target,Midwest,2,64,477,1212.3,2.99,Y
2024-10-06,Target,Midwest,3,128,310,1546.9,4.99,N
2024-10-06,Target,Midwest,4,128,960,4790.4,4.99,N
2024-10-06,Target,West,1,64,893,2670.07,2.99,N
2024-10-06,Target,West,2,64,534,1596.66,2.99,N
2024-10-06,Target,West,3,128,877,4376.23,4.99,N
2024-10-06,Target,West,4,128,407,2030.93,4.99,N
2024-10-06,Kroger,Northeast,1,64,886,2251.77,2.99,Y
2024-10-06,Kroger,Northeast,2,64,801,2035.74,2.99,Y
2024-10-06,Kroger,Northeast,3,128,365,1821.35,4.99,N
2024-10-06,Kroger,Northeast,4,128,789,3937.11,4.99,N
2024-10-06,Kroger,South,1,64,362,920.02,2.99,Y
2024-10-06,Kroger,South,2,64,438,1113.18,2.99,Y
2024-10-06,Kroger,South,3,128,854,4261.46,4.99,N
2024-10-06,Kroger,South,4,128,994,4960.06,4.99,N
2024-10-06,Kroger,Midwest,1,64,614,1835.86,2.99,N
2024-10-06,Kroger,Midwest,2,64,874,2221.27,2.99,Y
2024-10-06,Kroger,Midwest,3,128,908,4530.92,4.99,N
2024-10-06,Kroger,Midwest,4,128,1016,5069.84,4.99,N
2024-10-06,Kroger,West,1,64,1129,2869.35,2.99,Y
2024-10-06,Kroger,West,2,64,204,609.96,2.99,N
2024-10-06,Kroger,West,3,128,589,2498.24,4.99,Y
2024-10-06,Kroger,West,4,128,647,3228.53,4.99,N
2024-10-06,Publix,Northeast,1,64,587,1755.13,2.99,N
2024-10-06,Publix,Northeast,2,64,725,2167.75,2.99,N
2024-10-06,Publix,Northeast,3,128,1102,5498.98,4.99,N
2024-10-06,Publix,Northeast,4,128,1086,5419.14,4.99,N
2024-10-06,Publix,South,1,64,774,2314.26,2.99,N
2024-10-06,Publix,South,2,64,618,1570.65,2.99,Y
2024-10-06,Publix,South,3,128,1114,4725.03,4.99,Y
2024-10-06,Publix,South,4,128,874,4361.26,4.99,N
2024-10-06,Publix,Midwest,1,64,631,1603.69,2.99,Y
2024-10-06,Publix,Midwest,2,64,1119,3345.81,2.99,N
2024-10-06,Publix,Midwest,3,128,344,1716.56,4.99,N
2024-10-06,Publix,Midwest,4,128,249,1056.13,4.99,Y
2024-10-06,Publix,West,1,64,999,2987.01,2.99,N
2024-10-06,Publix,West,2,64,1165,3483.35,2.99,N
2024-10-06,Publix,West,3,128,597,2532.18,4.99,Y
2024-10-06,Publix,West,4,128,662,3303.38,4.99,N
2024-10-13,Walmart,Northeast,1,64,1035,3094.65,2.99,N
2024-10-13,Walmart,Northeast,2,64,919,2747.81,2.99,N
2024-10-13,Walmart,Northeast,3,128,389,1649.94,4.99,Y
2024-10-13,Walmart,Northeast,4,128,1057,4483.27,4.99,Y
2024-10-13,Walmart,South,1,64,436,1303.64,2.99,N
2024-10-13,Walmart,South,2,64,970,2465.26,2.99,Y
2024-10-13,Walmart,South,3,128,991,4945.09,4.99,N
2024-10-13,Walmart,South,4,128,358,1786.42,4.99,N
2024-10-13,Walmart,Midwest,1,64,756,2260.44,2.99,N
2024-10-13,Walmart,Midwest,2,64,782,2338.18,2.99,N
2024-10-13,Walmart,Midwest,3,128,570,2844.3,4.99,N
2024-10-13,Walmart,Midwest,4,128,324,1616.76,4.99,N
2024-10-13,Walmart,West,1,64,1194,3034.55,2.99,Y
2024-10-13,Walmart,West,2,64,429,1282.71,2.99,N
2024-10-13,Walmart,West,3,128,396,1976.04,4.99,N
2024-10-13,Walmart,West,4,128,622,3103.78,4.99,N
2024-10-13,Target,Northeast,1,64,370,1106.3,2.99,N
2024-10-13,Target,Northeast,2,64,862,2577.38,2.99,N
2024-10-13,Target,Northeast,3,128,1101,5493.99,4.99,N
2024-10-13,Target,Northeast,4,128,693,2939.36,4.99,Y
2024-10-13,Target,South,1,64,292,873.08,2.99,N
2024-10-13,Target,South,2,64,487,1456.13,2.99,N
2024-10-13,Target,South,3,128,982,4900.18,4.99,N
2024-10-13,Target,South,4,128,807,3422.89,4.99,Y
2024-10-13,Target,Midwest,1,64,401,1198.99,2.99,N
2024-10-13,Target,Midwest,2,64,823,2460.77,2.99,N
2024-10-13,Target,Midwest,3,128,646,2740.01,4.99,Y
2024-10-13,Target,Midwest,4,128,850,4241.5,4.99,N
2024-10-13,Target,West,1,64,295,882.05,2.99,N
2024-10-13,Target,West,2,64,651,1654.52,2.99,Y
2024-10-13,Target,West,3,128,1178,5878.22,4.99,N
2024-10-13,Target,West,4,128,925,4615.75,4.99,N
2024-10-13,Kroger,Northeast,1,64,490,1465.1,2.99,N
2024-10-13,Kroger,Northeast,2,64,1179,3525.21,2.99,N
2024-10-13,Kroger,Northeast,3,128,958,4063.36,4.99,Y
2024-10-13,Kroger,Northeast,4,128,962,4800.38,4.99,N
2024-10-13,Kroger,South,1,64,592,1770.08,2.99,N
2024-10-13,Kroger,South,2,64,798,2386.02,2.99,N
2024-10-13,Kroger,South,3,128,729,3092.05,4.99,Y
2024-10-13,Kroger,South,4,128,432,1832.33,4.99,Y
